order_id,customer_id,order_date,product_category,order_amount,order_status,city,state
3c7cb251-40fd-498f-a936-7d38a2f376c5,7eb0785f-8332-411f-9064-836d714f6782,2025-06-16,Electronics,215.2,Cancelled,Port Karenview,California
8080606d-3066-41da-a801-f9ce85199640,968f96bb-1c46-49d8-85fe-8774324fb1eb,2025-05-19,Books,197.74,Delivered,Nancyland,Ohio
189a0f13-2cec-4eb2-bd9f-1b57f04ae454,ea0230c6-d6ed-4c0c-95f9-8f72ba1ef577,2024-08-18,Books,264.27,Delivered,Nicoleton,Virginia
13a63645-d2bf-4595-a9d2-635b03d9a783,883ce29e-354a-4107-baa1-e517ffc3a5b2,2025-02-19,Electronics,33.01,Delivered,Torresburgh,North Carolina
d5f3fa05-a1bd-49ab-9016-f159100242c9,5809a4d4-8af2-4f92-b1ee-b5261e6e35fb,2024-12-01,Sports,91.48,Returned,Frenchfurt,Nebraska
4886b97e-8977-442f-a14b-9fb8ad664d50,804172f9-a5be-4fba-a255-3745d2fe7763,2025-05-18,Electronics,371.64,Cancelled,Tiffanyborough,New Hampshire
e6dc6d2c-fba5-4ef3-8a50-a6eef477e9b5,c5a1fe4b-c729-4a0a-949d-eae224c0206a,2025-05-05,Books,50.57,Cancelled,Lake Angelahaven,Iowa
7a9e0690-eec4-4236-9a43-09e0aea950e1,1fa699a6-74f3-4e4a-852e-768daa5bcf6d,2025-05-06,Clothing,305.54,Shipped,Burnettland,Connecticut
706b384f-44c9-4370-9ca1-49826507753a,ea575722-e9cc-4d64-98ee-af9d24a2f8f7,2025-03-20,Home & Kitchen,130.22,Cancelled,East Jamiechester,Ohio
ea671ad5-e263-4b95-bdd9-1ad1522e0ece,9fe02e1a-29a3-478d-880f-89e8af7f8a71,2025-04-04,Books,200.75,Cancelled,Finleyhaven,Georgia
e4a3a27b-0127-426d-a721-4c0b198a88d0,21d5d6c8-3788-4fe3-8663-f8d87c5ac3a0,2025-05-05,Electronics,151.46,Delivered,Pattonville,Texas
6f477164-74fd-4410-a955-cd12bfca31c8,e373b6b9-bcab-4c63-aeb6-5315f8e10e09,2024-09-30,Home & Kitchen,184.28,Shipped,South Nathanielmouth,Tennessee
78b15a7b-f4fe-4838-8e25-30be0346a9c4,d8f978a0-a5d8-4b3c-8d08-8ca308a09a73,2025-06-20,Electronics,362.33,Cancelled,South Julie,Wyoming
a4de26b4-ae8d-4bd8-b427-9770dbc9c1af,7f0f03a6-dc08-4ee5-814a-f88ac8f6514f,2025-01-12,Electronics,155.59,Returned,Triciahaven,Indiana
6cc5fe3c-f51a-433b-b34f-18f2cc77956c,fd9214f9-ff6f-401e-adab-b0594c69dbcf,2024-10-21,Clothing,287.54,Cancelled,Geoffreyfurt,Colorado
bcb1efc5-e925-4383-99bb-1f98e6554d9e,e7c5a872-9fb2-4906-bd22-b919a35f4313,2025-01-14,Home & Kitchen,243.26,Delivered,Victoriaburgh,South Dakota
577bfe66-28c6-4d12-8657-e2cffa1f1210,b5a2bf60-205a-4da2-b138-9eccd877ba8f,2025-05-01,Home & Kitchen,335.2,Returned,West Russell,Arizona
19d6943c-cbf4-483a-ba48-8cc98fd78104,0205bdfb-177b-4a3e-a5cb-306b9e8c02b6,2024-08-09,Clothing,469.05,Delivered,Hamiltonmouth,Minnesota
fb59f3a9-6b3d-4fe0-b672-e887a9b6379c,f3337a9b-caaf-4d9a-b5d1-110202cd31e1,2025-07-20,Books,368.96,Cancelled,Emilyville,Wisconsin
11dbc32e-7714-42b2-b0c9-821775d7e767,7f5e27c7-86bc-45f3-b99a-f4eea4fc3aba,2024-11-06,Electronics,115.32,Returned,Dawnshire,New Mexico
2bb6605f-b90b-40cf-bf2d-08e5d7dfbe04,989926e5-a33a-4cab-8f04-9a6cfdda5759,2025-04-15,Sports,25.28,Shipped,South Michaelberg,Georgia
5a4b6875-a958-4a0e-919a-1b2340261bc0,199585fc-5b98-4135-9e11-52d9a349004d,2025-04-04,Electronics,138.51,Shipped,Amandaton,Florida
68e21459-abbc-4dfd-b92d-85fc9203e20c,770d5f19-9a37-46df-af34-cc006436d352,2024-12-28,Electronics,301.59,Returned,Emmahaven,Montana
d844dffa-f087-4e20-9ce2-98a83b2d11b0,1eec1d11-6eac-4daa-a23d-a07603792d8e,2025-06-12,Books,35.2,Returned,East Christinemouth,Tennessee
2500af3f-c18b-4986-8387-4c69749542f5,026b57c5-b017-47a1-9bb9-4fb839abd1a4,2025-04-20,Electronics,253.22,Delivered,North Christian,Connecticut
b5d55e65-c059-4f76-9faa-c250b6a580f5,9870829e-4302-4965-ae23-48d3e35a8bfe,2025-06-16,Clothing,302.45,Returned,Lindsayfort,New Hampshire
cd6076d5-cc5e-4849-9707-27cfbe01c8de,101964b5-f5ff-4238-8f7a-532a9d7b7d7c,2025-06-25,Clothing,173.78,Delivered,North Janice,South Carolina
87986144-3d8c-46d4-92e4-2a452d86debc,4254dbd4-6573-4d54-a079-c9b6c69bef57,2025-06-28,Home & Kitchen,387.75,Cancelled,Lake Eduardo,Maine
39d5fa20-5f29-461b-87bc-cc02a80783f0,89f50cbd-b061-411c-8093-54720b694890,2025-01-07,Sports,62.23,Delivered,Stephaniemouth,Delaware
eea6c120-3190-4925-a7aa-5d28ee62b789,c20a9195-a4f4-4c39-bf5c-b04180a3b8ca,2025-06-28,Electronics,46.82,Returned,Sharpview,Washington
35bf54aa-2c01-4bd0-b179-9d1f70bbe88c,a559b275-1dc3-4bf2-8b94-08eefd649860,2025-06-15,Electronics,366.81,Returned,Arthurtown,New York
987bcc96-0e09-48ca-b7e4-02ef21bd07de,0aaae7f8-1fe2-40e5-9336-941b4df22aa5,2024-10-18,Books,252.79,Cancelled,Chrisshire,Iowa
03e40b30-dcc6-4135-80af-313719a7e96e,fe9cab46-077c-4349-a6ea-ef912676be19,2024-09-10,Clothing,347.32,Returned,New Michaelville,Minnesota
db0ad597-57a1-434e-9836-aebdf0cb0983,28033a08-a219-4544-8bce-6f00de23839a,2024-11-18,Sports,223.07,Returned,Mistyside,Hawaii
9e782709-b4ef-4911-84ed-646e470d3f8a,7f45ae24-94d5-494d-a754-73e46fa84ab9,2025-07-16,Home & Kitchen,130.74,Shipped,Port Michael,Oklahoma
9df39896-4397-4b4b-ac46-bc1b5e89ff46,2543735c-8811-4233-90f3-7b3a015bf22d,2025-03-16,Clothing,411.36,Shipped,North Patrick,Louisiana
16c08fad-5be0-4a00-9569-c257c40020b6,d40c7087-6b81-4c1c-8a46-a1282f3a7321,2025-07-13,Home & Kitchen,401.71,Cancelled,Doughertymouth,Missouri
eb3b8158-0eba-4b31-b097-fe17379df3e1,7d56b49c-9da1-43e4-bfd0-6e7abc67b9da,2025-02-13,Books,350.4,Delivered,South Matthew,Virginia
3c776744-51c1-49da-b817-da2731a95b3a,ddbdcca7-34cd-407c-ba79-90b090ccfe9f,2024-08-17,Books,143.35,Shipped,Patrickstad,Mississippi
959ce0e1-f4d7-4001-b609-f851f965ef8c,8f06678c-7c91-417a-ad02-dcbd0342d35f,2024-12-15,Electronics,299.21,Delivered,Tammyfort,South Dakota
7bd0d7c8-ffbd-45c2-9f33-deb6bf482cf6,2af325e1-8ec1-4035-b21f-72d006919359,2025-04-10,Sports,186.88,Returned,Schwartzshire,Texas
b7d2453b-cb82-4b62-85c7-a961cabef462,da7d720b-e84c-4023-9257-405febbc5db0,2025-04-11,Home & Kitchen,54.88,Shipped,Phillipville,Texas
87946114-07d7-499e-94c8-ab3941e23c06,af3b9e05-b1ab-49da-834f-1c5c97c579a3,2025-03-17,Clothing,459.48,Cancelled,Higginsport,North Carolina
9eccd49b-279b-43fb-8dfc-5737299c7b7d,a5020e86-713a-4255-868a-0e30a1b279f6,2024-08-25,Books,77.04,Cancelled,New Christian,New Mexico
a09a1b83-bf2c-470d-9ae5-8b879ae5a42a,eefcb212-03de-4340-a2a2-aeb422182e7d,2024-10-28,Electronics,475.62,Cancelled,Samuelfurt,Tennessee
b1995f2d-088e-4442-b0b3-3c447a2645da,8806a79e-6e34-42b2-a019-b02c3361f341,2024-12-06,Electronics,228.54,Shipped,Keithfort,New Hampshire
ab3d0980-e2ce-46f8-993a-c08980f58050,acfd2c8b-7879-4030-a73f-618220ffb948,2025-02-14,Home & Kitchen,100.72,Delivered,Lake Lorettamouth,Kentucky
64d3ac5b-b3ec-46b2-84c9-e44a744aa6ff,af2ccdd3-601e-492c-8943-10888a73b317,2025-03-27,Books,275.53,Returned,Brownbury,Massachusetts
cf38b29f-c0e8-41d3-a01a-42d156865988,7fa373d7-62f4-4516-a71a-bcc11e5431da,2025-02-21,Sports,437.74,Delivered,South Shawnland,Washington
b79dbd1d-9a71-4700-91a2-179c9f060cfb,588ae911-1e5f-4559-be8f-a83e3e5d8030,2024-10-27,Books,368.79,Delivered,Lake Michael,Rhode Island
1b5c5cc0-2c4c-42db-9c8e-89d24f6f3772,af5c902e-7878-4d5e-848b-7e8f6f371ae8,2024-12-12,Home & Kitchen,405.21,Returned,East Alejandrobury,North Dakota
e8802c11-75db-46b7-a21d-46b7c4c5e1d1,0e2e515b-c666-4a60-91a8-f059f12ef69c,2024-09-27,Home & Kitchen,332.8,Returned,Diazfurt,Wyoming
7284a816-119e-408b-b007-0bb8436872da,6a94e053-b0b9-4f6d-acff-cbc8f2f4cd2c,2025-03-26,Books,349.22,Shipped,North Heatherfort,Iowa
d901a3a7-013d-4f9d-9bcd-34f27af564e3,66b233fa-0734-4266-b8ca-3c40f500a740,2024-09-13,Home & Kitchen,426.11,Shipped,New Tara,Virginia
5261672b-3c47-47ce-ad3c-9c8fbf253085,7b153527-5246-4f44-a33b-c23a9081b77d,2025-06-20,Books,132.34,Shipped,Port Chad,Michigan
5c375744-4c31-43e0-8ecd-8bb0cf6fe846,2738c5a0-208b-41aa-a005-87ff30883bd0,2024-09-14,Clothing,249.82,Shipped,Alvaradobury,Utah
5baa96ab-a5fd-4577-9064-9ef321c0beb7,e349ba93-9a80-4750-9961-40cda92af960,2024-12-24,Books,118.39,Shipped,Snyderside,Iowa
7b8fd032-c3a2-4fb3-bb1a-68c461f0c3c5,62ae9687-2b81-4808-90a8-b54cd5f5d1a6,2025-06-07,Books,493.96,Returned,West Charlesfort,Iowa
fc245f5f-09f2-47ae-918c-016aac85291b,026d48f1-3b99-417f-9cfc-124e5fdcb343,2025-03-23,Home & Kitchen,472.59,Delivered,Andrechester,Tennessee
de2cebd8-e4da-4edf-839b-719694fba8a7,8252713f-99b0-42d0-a5b1-a0aa51a1883b,2025-05-01,Home & Kitchen,29.32,Shipped,North Kimberly,Hawaii
b2ea722e-8a0e-4b69-a344-a6e5c04b2403,4217bec4-1419-47c2-b43a-e9c805732635,2024-11-16,Electronics,355.73,Shipped,New Carol,California
f0348e15-66fd-4ace-91e0-89e1444e133b,fb025b51-aa0c-4467-a866-7a670ca776c3,2024-11-11,Electronics,463.37,Delivered,Kennethmouth,Florida
3a89e773-a92c-4076-830d-ecc0d491c1f2,b635f90a-7ed3-445d-a383-13505e080f79,2025-01-18,Clothing,98.48,Shipped,Woodardburgh,Texas
07e32b66-9a2a-4e7f-bb6c-824e9424bb82,7b2f9259-7521-41fc-87cd-eefe38744a2d,2024-10-22,Electronics,288.29,Delivered,Jacobmouth,New York
84e5caed-ae78-4f18-b3cc-5ddbd82e5a05,39d28f8b-1f32-473d-89c9-c21d831c4eee,2024-09-30,Books,458.59,Delivered,West Timview,Nevada
faa5a12f-9b24-42d4-9310-824fc51bf302,64f64ede-ebdb-44ce-95f4-0c496f7d647d,2024-10-26,Home & Kitchen,26.63,Returned,West Andreastad,Rhode Island
18cf75df-76fb-4c56-b6e8-331ab557703d,77e702ca-f29a-4cc9-ba7e-12bd469aa790,2025-03-11,Electronics,351.74,Cancelled,Lake Sandraborough,Texas
960693da-2d46-4ad7-bc0a-0701e5ad7455,fe8915b3-7422-4243-beff-80a0cdf5ea8a,2025-05-02,Electronics,155.7,Returned,Jonesland,Oregon
61874daf-c0ba-40bf-84f7-20b9047642f6,3e366207-1b23-4829-838e-1d4d195b32de,2025-07-23,Clothing,462.95,Cancelled,Aaronshire,Arkansas
b6d3a85a-b9bd-4e4f-9bce-54a4702cd142,ae922aac-ded0-43b4-97bc-699cb7f4ac1f,2025-01-26,Clothing,485.82,Cancelled,Cohenborough,New York
3eeb1b67-ac48-4141-a6d2-39ce9d74d06a,9fa3a582-2903-4b60-9bbc-7f8314f13134,2024-08-30,Books,472.69,Cancelled,East Shaun,Delaware
5a6584eb-5b56-4c91-a6e8-66f54921d930,4fb7b27e-b326-47d4-800f-09563e0dc454,2025-06-14,Home & Kitchen,242.36,Shipped,Jenkinsville,Wyoming
0631f037-151c-4e06-9ce8-a05d1db29afa,58f88824-9de6-4f86-bcc6-be70000c3a22,2025-07-04,Clothing,432.4,Returned,Lake Christineton,Virginia
88092cee-3a1c-4525-9e48-7cebf29e61ac,59f2929b-2bcc-4b4e-8050-a854882c39f9,2025-06-20,Electronics,423.83,Cancelled,East Michelle,West Virginia
fe9d6c2c-90f5-4fca-81b9-e86acb9d6e62,d5c00bb7-5cf6-4f92-9129-6bcccf5260f8,2025-02-14,Home & Kitchen,166.36,Delivered,Liufort,Wisconsin
d60bcc64-d280-48d5-9f2b-b9e50eadf5ef,259948d8-d47a-427f-afa0-259f7cdbbe69,2025-04-25,Home & Kitchen,416.17,Shipped,East Richard,Georgia
3093b88c-b133-4c79-bca6-a8be0020185c,a0aa12ee-ca4c-47d5-a003-cc5994aaccbe,2025-07-24,Electronics,28.13,Returned,North Lauraland,West Virginia
b07ce4eb-342a-4247-bcab-97c7d2156971,cef7303a-51ac-4855-9369-18fc1069ea72,2024-11-08,Clothing,302.17,Cancelled,New Mary,Virginia
c86a53f8-a8ac-4768-bf5c-a9110e13f5d6,46965b27-ef31-40f6-958f-dba9844d78ad,2025-07-11,Electronics,122.7,Delivered,Velasquezside,Vermont
7f91cad5-2a4c-4642-b5c4-b0e2eb6bd441,f87e5b7a-312d-4ee4-95ca-55d30e80074e,2024-08-30,Home & Kitchen,69.08,Returned,Ruizchester,Utah
912abb01-7893-4443-ae73-324bd65473cb,1202b796-f6ed-41ff-9a23-f0932ebfc65b,2025-03-25,Sports,47.71,Returned,Port Nicholas,Tennessee
8c511d42-9a99-4110-a947-44628cf11f54,a6e81330-fc3e-4ce5-8df3-b33046b0fffa,2024-10-31,Sports,351.18,Shipped,Bakershire,Massachusetts
a5aeef2d-ecdf-4b30-8519-b853a81f11bc,769e0f92-ae20-4a59-95ff-7f529e9dabc1,2024-08-01,Books,176.54,Returned,Port Dustinview,New Hampshire
93caeae7-8892-4e5a-97b6-2aec88a6f2d5,659dc2ab-a34a-4473-9bb4-a08012c4af47,2025-02-19,Electronics,365.14,Shipped,Port Davidfurt,Nebraska
07beca2e-64ab-497a-9f1c-d4769d0ab547,73c74dec-4aca-4ab9-b9b7-2554c96a43a2,2024-08-29,Electronics,42.02,Cancelled,North Katie,Mississippi
c6329f0f-9c13-4cab-bcbe-9471f5593eb5,b2b4f29b-4f5f-467a-a233-ec038499b2fd,2025-01-28,Books,164.49,Shipped,Moorefurt,California
db123bb5-1f1e-4033-8437-d661d77d68fc,5eed2a13-187c-43d6-8ec3-cf72f31f0e0a,2024-11-12,Books,274.35,Delivered,East Chris,North Dakota
02c1b497-e52c-4008-8532-5afdca90b3e4,62ac24b4-4b0f-485d-bbc6-f06338556070,2024-10-01,Books,397.45,Shipped,Johnsonberg,Nevada
b946112b-617d-4d04-a857-533f8ca809e4,78de60a4-555a-4a14-bc9c-c7f3b856ba0b,2025-05-14,Home & Kitchen,166.19,Delivered,South Jeffrey,Louisiana
4a5ed821-206a-4d1e-841d-8fb5a881435e,402aa2c4-9328-4a1d-9c71-034299d0098f,2025-05-10,Electronics,316.69,Shipped,East Samanthamouth,Nebraska
4bed8fbe-1a1c-4a5e-9ee0-3a0299efeb33,23a37f69-0f7f-429d-8a1a-55dbe3ebbb89,2024-08-29,Home & Kitchen,444.13,Returned,Lake John,New Mexico
e76bc314-9612-42ef-9753-ad2bee8d3f5c,47b4579f-6324-4ef3-a456-11ce4bfe6ca3,2025-01-16,Books,311.77,Cancelled,Lake Johnhaven,Delaware
bc8f64c5-be88-477f-8ceb-11d472491031,5cd33b83-8a13-41f2-9031-3798d52b967a,2024-11-01,Electronics,124.15,Delivered,New Mary,Montana
fca7d90b-3b16-4893-b4ee-15849418907c,85d18bc9-21ce-4cc3-9f42-31f86838f790,2024-11-03,Home & Kitchen,21.96,Shipped,Lake Theresa,Rhode Island
24c4b9c4-946a-4df2-b4e9-d66a645c31eb,98e31f17-3422-4ef1-b89c-b779f1a58095,2025-02-15,Home & Kitchen,436.35,Shipped,New Chase,Texas
78dd9fdf-9446-4857-8f77-c3844be77b47,716df4b3-8471-4533-a7ff-725fb711c97d,2024-10-06,Books,20.42,Shipped,Dillonland,Connecticut
37cad7cc-2a96-450b-bff0-588931438a62,7e3e52f0-da5d-42aa-a20e-374d9706a030,2025-05-06,Electronics,438.6,Returned,Port Marisa,Iowa
fce2d4ae-3972-480a-9377-04172bd00deb,1be128e5-ff6c-4d42-bb29-60f5a6cfd5c7,2024-12-07,Books,269.18,Returned,New Brandon,Hawaii
7a776012-d378-441d-82a6-02eee82c1c1a,c8a4f012-211d-47e0-b383-819656ad3e7b,2024-08-03,Electronics,470.14,Delivered,Morrisonville,Alabama
9dc571dd-44e5-40fe-8f62-8a51880d4b5e,86a0743f-8e8b-4d45-8c05-74225be0a0f1,2025-02-02,Sports,401.4,Delivered,Howardtown,Minnesota
bc9e8925-ef17-4336-929d-a76abf6e526c,c8961eef-1076-4d32-a0b3-223c95183010,2025-04-24,Clothing,498.99,Returned,Mcconnellport,Maine
cc05f78e-cbd4-4dd7-a7d9-fff5ed452d05,2aebbb36-d40d-43e9-bdf1-dc034ee8ca02,2025-06-18,Clothing,181.85,Delivered,New Austintown,West Virginia
fb6944c8-448b-4f8e-9d3b-3572fbe953a8,a0469415-c6ed-4973-843a-d809efeafddf,2024-09-07,Clothing,385.92,Cancelled,East Chloe,Wyoming
0f0d6416-b364-4a09-a06b-cbef3d6e51aa,598b6368-9d84-455f-8032-d83500487a65,2024-11-15,Books,206.95,Cancelled,East Dianehaven,North Carolina
35017439-e566-404e-afca-f439658d91ef,5668c4f5-13b9-47a0-974a-3536152d84d3,2025-05-28,Sports,245.14,Returned,Lake Melissaside,South Dakota
d24e7ae4-c0cf-4d67-a3d3-9511abc6defa,a8e56aa0-29f4-45ff-a15c-c2de570b5311,2025-02-03,Electronics,317.48,Delivered,New Joseph,Arizona
0b4ccdd4-0a34-47c4-a6ee-3f0d2afc3867,0276164e-b57a-41b4-8b50-e5d2b221d3b0,2024-11-13,Home & Kitchen,438.1,Shipped,South Daniel,New Jersey
af8eaced-db06-480f-898e-8aff4d430419,4014deda-5dd3-4910-8d1d-e5fd6ae9490e,2025-01-22,Electronics,492.2,Cancelled,West Angela,Vermont
f60e8684-e0e4-46f2-b749-75272ad45281,1307ad50-51dd-483c-a6e8-8b1d0c95869a,2024-10-05,Home & Kitchen,386.45,Returned,South Jamesshire,Texas
59af7bc2-c74e-4768-85ae-20f364e147cf,b8890cc4-3880-4494-b254-d079da53f82a,2025-05-15,Electronics,214.71,Delivered,Angelachester,New Jersey
d30e0ff8-e89e-4f5e-a8c9-1e0cac4fa922,67ecef5d-0972-4258-ae09-359c10261475,2025-06-04,Sports,216.46,Returned,Gardnerfort,Ohio
ca031c9d-1325-44ca-9ca7-580469c22322,5eea3d7a-a10b-4b43-b8bf-5595c5f7ded5,2025-01-23,Home & Kitchen,371.42,Shipped,Port Ashley,Minnesota
2ee23f56-b284-4b39-bf8e-1941e98671f6,c3d45af5-e2fa-4ef2-b802-10c8258da75b,2025-01-11,Books,127.0,Cancelled,Burgessmouth,Idaho
6c23209a-06e2-4d16-92af-bda6dd976baa,79d70b1b-4e69-4476-831f-51ce75ff7d01,2025-06-29,Electronics,64.13,Returned,South Brianmouth,Delaware
150b9ce8-56c2-4709-9c73-4f84872fd9fe,69f5d9da-628e-44a9-a41f-02f5d5ae7757,2024-11-02,Electronics,183.76,Returned,Vazquezfurt,Arizona
33be9dd9-5817-4258-9f87-4df730e23339,4ae130b0-7724-4005-9af5-12477070ffcc,2025-01-02,Home & Kitchen,150.75,Returned,Edwardchester,Georgia
b74a9557-60a3-4c41-942e-c756713902d4,a1f33334-45ca-475e-9cb1-5be0c35bef13,2024-12-04,Books,155.19,Shipped,Davidview,Minnesota
02cc8cf9-62aa-4fd0-b9d2-10148fc4be21,ec921261-0ff9-4c45-a965-9ac0ba680a9a,2025-03-22,Books,124.47,Returned,New Katherine,Utah
1bba3165-a093-4812-86c9-4d110dc77b66,b2836310-e5af-439a-8713-d8dc7ee97d65,2024-11-23,Sports,30.63,Shipped,Port Katie,California
841041b6-fbff-4695-b0d7-b332aa864ec0,0a84376e-d188-496f-ad0e-e939f0433807,2025-06-05,Books,18.76,Shipped,Port Shelly,Rhode Island
522168f7-f957-4cb0-9717-77ef0aa63098,cb263df5-b365-4c81-86ff-2d130f42668f,2025-06-21,Books,493.98,Shipped,Lake Biancamouth,Wisconsin
791bd85a-4115-4242-8693-f6735c6466eb,b9389846-5e44-431a-865c-bef8077e7bd0,2024-12-06,Books,219.61,Cancelled,Lake Alexanderville,South Carolina
4bfc689e-1388-4544-82c6-268abe612954,c9ec2fb8-9bd0-47bb-99c2-6cd52107a733,2025-07-04,Clothing,198.32,Cancelled,Jodiport,Texas
86f1ff1d-5208-4047-99b1-6c305196a7d7,d34ec108-2355-4d6e-8ba7-8e8605dfe1dd,2024-09-14,Sports,343.03,Returned,Barajaston,Utah
00ea2a5f-2d01-4d87-8bf7-4ca45182c2b0,2eb0901f-7194-42d1-b857-506e44f0eb7f,2025-04-04,Electronics,116.94,Returned,New Elizabeth,Texas
5898ad9a-9bbc-4f8f-a208-5568c1098953,f206ae5d-5598-4127-bc06-2a97526842de,2024-12-09,Home & Kitchen,475.48,Cancelled,Christopherland,Arizona
2b914911-9864-42f2-a41e-9eb4ec0d8d75,f06d370f-36b1-453e-8f71-0bc65d119598,2025-05-19,Electronics,395.31,Delivered,Rodriguezchester,Ohio
c2e95780-6f54-4d81-8fd4-d083b37d9db8,fc3aedc7-7c3f-4670-872f-467da2bd61a8,2024-11-11,Sports,53.81,Cancelled,West Dana,Pennsylvania
4a9b344b-5b53-4a66-8b7e-78eccd23b182,fb286ece-a820-42d8-a529-de159571657a,2024-10-01,Home & Kitchen,214.61,Shipped,West Kayla,Colorado
7ae4f4e9-0e3b-490f-87b6-1674b2a5243c,449f726a-5622-4bca-a99e-17358c43e221,2025-06-08,Sports,440.77,Cancelled,Kingborough,Indiana
96fc3c85-c249-4b0c-86d9-51cfbfdccf78,1a567b9f-0bbb-49f3-acb0-ebe3efdb9ce6,2025-02-08,Books,472.92,Shipped,Lake Raymondborough,Montana
4729f0bd-9ac0-40d7-8b7f-8116ee2ff774,ff968f38-bbd2-4351-935f-e435d4dd613a,2025-06-23,Home & Kitchen,239.03,Returned,East Kennethton,Illinois
0d3faedc-aa7d-4e8c-8dc5-2adfcaa2a2a9,1a1c9e35-ed3c-432a-a08e-601064940c45,2024-11-03,Books,310.57,Delivered,Kristiburgh,West Virginia
4c8de9ff-2a63-4d16-a5f8-0305d1d5e12c,394db0c5-c325-4d31-a52a-1f9ce6b26da2,2024-11-25,Electronics,91.85,Returned,Katrinaborough,Connecticut
f73d9c1c-13c9-417e-8095-4498c5d84917,70b2b979-e8e9-48bf-8eb9-6e82c4d4b210,2025-02-02,Electronics,495.67,Shipped,Scotttown,Georgia
713bb4b8-88e6-4bf4-8d4a-a46eee48727c,455efb4d-8d85-4e0a-a64a-00003367eb9e,2025-06-05,Home & Kitchen,123.52,Shipped,Zacharyhaven,West Virginia
9ce293e7-1279-45d4-8d38-b091716a99b4,f72a2a6d-eeda-434d-9afb-9ade76c1eea3,2024-08-27,Home & Kitchen,471.94,Shipped,Jacquelineshire,Illinois
e2a46334-7558-4ce6-9621-ad8bb9189924,b3a8d84d-0612-41cd-ae95-7c308fdb2ad4,2025-01-05,Sports,328.33,Delivered,Grahamfurt,Missouri
9b98b4a8-d664-4d01-9c7e-181901418d34,3030cec5-4a97-4e5d-ac52-189ae10a61c7,2024-08-21,Sports,307.79,Cancelled,New Alexandra,Alabama
0758be5f-a8be-4fb0-8568-f91f04e45fa6,49b30673-3c3b-43a3-b0f3-650fdefdf979,2025-04-08,Books,261.22,Returned,Port Moniquestad,Hawaii
eea23add-88de-4745-8d23-d1310f8a9a51,63d74c80-aa86-434f-b805-08b310787fad,2025-03-28,Home & Kitchen,123.03,Returned,South Tiffany,South Dakota
f5ca1ea7-c3b5-4d10-9343-00dbafed0bee,8ab5a1ae-9c58-4986-9729-feca3aa68ade,2025-05-26,Electronics,96.5,Cancelled,New Sheila,Ohio
ade41f93-b8b9-4a8b-af73-52e4dbd80766,1ef5c10f-624d-41e7-a38a-b8428be4d3f1,2025-04-15,Sports,118.04,Returned,Steeleborough,New Jersey
afb24ba8-4d69-4a02-99c9-5f37d98e24e1,50a5276e-d02e-4ca9-b15c-5ab488d2eeea,2024-11-19,Sports,101.35,Delivered,New Christine,South Carolina
1ebe1be6-37ae-4fca-9210-93709664aba6,7838131a-ec7e-4a90-8c3c-e2fce469c731,2025-01-19,Electronics,392.0,Returned,Zamorastad,Alabama
0ba213a5-c45a-4b5c-ab4a-ae05596b34f7,f9a3be5a-c863-403b-a629-3f4362490148,2024-12-27,Sports,181.56,Shipped,Frankfort,Michigan
32512f4c-ceaf-4996-9075-f47ee498f0a7,2b837461-4b19-4384-bd6a-662641c1a8bf,2025-01-14,Books,38.34,Cancelled,Port Jessicaville,Kansas
4b8c64b7-da4e-42a6-adec-f2255457f37f,2eab45b4-de1e-435f-bb58-889bc1c31198,2025-02-25,Home & Kitchen,484.86,Delivered,Sabrinabury,North Dakota
fdbced39-012c-4310-96d6-1b724972ecf0,9e559106-2fe8-473a-88c0-ac716ea45691,2025-05-06,Electronics,443.06,Cancelled,South Jose,Idaho
4ecfb1a3-4f67-4feb-bddc-16fd3be2a2a3,2826a384-176a-4374-bcfa-a1b6dea43e01,2024-11-05,Home & Kitchen,464.6,Delivered,Port Margaret,Ohio
9fd8f812-940b-4d57-a9fe-5060b3d54c4b,1932e088-9035-40e7-8c41-9507ee949b3c,2024-08-01,Sports,497.5,Shipped,West Jesseport,Hawaii
1856afa8-2306-473b-81ff-fe8215bf25eb,86ec014b-02ab-4396-892a-e253ef2ee24b,2024-09-27,Sports,95.21,Cancelled,North Carolynfurt,Colorado
ca316ff8-5ef9-440e-91d4-f6ab3b429efc,3a034435-d95a-4d36-87d2-21a3b1a680ce,2025-06-08,Electronics,204.16,Returned,New Stephanie,West Virginia
5619a555-7be6-4af8-ad24-2a14f376d6d2,30a862e0-87ae-47b8-804c-8bf7c1814f3d,2024-12-12,Books,381.54,Delivered,New William,Massachusetts
62924b15-edb5-41bc-90ce-2cdc3d7a1beb,67b1b33f-cad4-4345-9940-4a425f00378d,2025-01-31,Clothing,351.05,Cancelled,Kathleenburgh,Wyoming
a9650531-0f96-4ff1-bcd3-6fdfa436afe7,91f97bdf-6806-4466-b2fa-e98e13c8cdff,2024-08-08,Electronics,85.41,Returned,Johnsonport,Nebraska
958bc2d6-f290-452f-b23a-38d812e30e82,3d99988c-dd84-4dcf-a9e6-30b7c7858d31,2025-05-01,Clothing,409.76,Cancelled,Thompsonview,South Dakota
d89b5dd1-9f40-45fd-95ce-b3a11b43e833,7b69d69a-a97d-4b19-97d7-4bfedab45778,2024-09-11,Clothing,119.98,Cancelled,Davidborough,New Jersey
